src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"Facing the possible economic loss, South Korean President Park Geun-hye said at a cabinet conference on the 10th day that what is important is to reduce its negative effects as far as possible while sticking to the core part of the Improper Solicitation and Graft Act.",面对 可能 带来 的 经济损失 ， 韩国 总统 朴槿惠 10 日 在 一场 内阁会议 上 说 ， 重要 的 是 在 保持 《 金英兰法 》 核心 部分 的 同时 尽可能 地 减少 其 带来 的 负面效应 。,"Oni 10 Hari, Korea President Park Geun-hye tell cabinet meeting, important is to minimize negative effects while keeping core of Free Trade Agreement.",在 面对 可能 的 经济损失 的 情况 下 ， 韩国 总统 朴槿惠 在 第十天 的 内阁会议 上 说 ， 重要 的 是 尽可能减少 其 负面影响 ， 同时 坚持 《 不当 收受贿赂 和 腐败 法 》 的 核心 部分 。,面對可能的經濟損失，南韓總統朴槿惠在10號的內閣會議上說，重要的是要儘量減少它的負面影響，同時堅持不正當請託和貪污法的核心部分。,面对可能带来的经济损失，韩国总统朴槿惠在10号的一场内阁会议上说，重要的是在保持《金英兰法》核心部分的同时，尽量减少它带来的负面效应。,South Korean 总统 Park Geun-hye 在 10th 的 cabinet 会议上说，面对 possible 经济 loss，重要的是要尽量 reduce 其 negative effects，同时坚持 Improper Solicitation and Graft Act 的核心部分。,面对 经济损失， 韩国 总统 朴槿惠 在 内阁会议 说， 重要 的 是 要 保持 《金英兰法》 核心 部分，同时 尽可能 地 减少 其 带来 的 负面效应。,"面对可能的 economic loss, South Korean president Park Geun-hye 在 cabinet 会议上说，重要的是尽量减少负面影响，同时坚持 Improper Solicitation and Graft Act 的核心部分。","面对 经济损失, 韩国 总统 朴槿惠 在 10 日 的 一场 内阁会议 上 说，重要的是要减少其 带来 的 负面效应。"
"She said, ""Once the law is put into force, the social transparency and fairness will be more or less improved and the efficiency in economy will increase, too. Therefore, the economic growth of S. Korea will speed up.""",她 说 ： “ 一旦 这部 法律 施行 ， 社会 的 透明度 和 公平性 都 将 有所 提升 ， 经济 的 有效性 也 将 增加 ， 韩国 的 经济 增速 也 可能 因此 提升 。 ”,"""Once dis law kick in, transparency and fairness in society go up, efficiency of economy also increase, maybe Korea economy growth also go up lah.""",她 说 ： “ 法律 实施 之后 ， 社会 透明度 和 公平性 将 大大 改善 ， 经济 效率 也 会 提高 ， 因此 韩国 的 经济 增长 将 加快 。 ”,"她说, ""一旦法律生效, 社会的透明度和公平性会多多少少改善, 经济效率也会提高, 所以韩国的经济增长会加速。""","She say: “一旦 this law 施行, 社会的 transparency 和 fairness 都会提升, 经济的 effectiveness 也会增加, 韩国的经济 growth rate 可能会因此提升。”","她 said, ""Once 法律 put into force, 社会的 transparency 和 fairness 会多多少少 improved, 而且经济的效率也会 increase, 所以 S. Korea 的经济增长会加快.""",她说：“一旦这部法律施行，社会的 透明度 和 公平性 都 将 有所 提升，经济的有效性 也 将 增速，韩国的经济增速 也 可能因此提升。”,"她说, ""一旦法律 put into force, 社会的 transparency 和 fairness 会多多少少 improve, 经济的效率 也 will increase, 所以, S. Korea 的经济增长 will speed up.""",她 say: “一旦这部法律 施行，社会 的 透明度 和 公平性 都 将 有所提升，经济 的有效性 也 将 增加，韩国 的经济增速 也 可能 因此 提升。”
"While driving vehicles in our daily life, we often go through tunnels, sometimes even super-long tunnels or tunnel groups. So, whether tunnels are safe is important to us.",日常 行车 时 ， 我们 常常 会 通过 隧道 ， 有时 甚至 是 超长 隧道 或 隧道 群 ， 隧道 是否 安全 对于 大家 来说 非常 重要 。,"""Everyday we drive through tunnels, sometimes even super long tunnels or tunnel complexes, so it very important lah for everyone to know if the tunnel is safe. """,在 我们 日常生活 中 驾驶 车辆 时 ， 经常 会 通过 隧道 ，   th ậ m   ch í 是 超长 隧道 或 隧道 群组 。 所以 ， 隧道 是否 安全 对 我们 来说 是 非常 重要 的 。,每次开车的时候，我们经常会经过隧道，有时候是超长的隧道或者隧道群。所以，隧道安全与否对我们来说是很重要的。,"Everyday when we drive, we 常常 go through tunnel, sometimes even 超长 tunnel or tunnel群. Tunnel是否安全 is very important for everyone lah.","While 开车, 我们 often 会经过 tunnels, 有时候 even super-long tunnels 或者 tunnel groups.",在日常 行车 时，我们 有时 会 经过 隧道，甚至 还有 超长 隧道 或 隧道 群，隧道 是否 安全 对大家 来说 是非常 重要。,"While driving 我们的 vehicles in our daily life, we sometimes go through tunnels, 有时候 even super-long tunnels or tunnel groups.","In our 日常 driving, 我们 常常 会 pass through 隧道, 有时 even 超长 隧道 or 隧道 群. The safety of 隧道 is very important for everyone."
"Meanwhile, it is stipulated that no unit or individual shall destroy, damage, illegally occupy or take advantage of highway tunnels and their subsidiary facilities.",同时 规定 ， 任何 单位 和 个人 不得 破坏 、 损坏 、 非法 占用 或者 非法 利用 公路 隧道 及其 附属 设施 。,"Same time, any company or individual not allowed to damage, destroy, take over or misuse the highway tunnel and its accessories lah.",同时 规定 ， 任何 单位 或 个人 不得 破坏 、 损害 、 非法 占用 或 利用 高级 公路 的 隧道 及 附属 设施 。,"Meanwhile, 有规定说 no unit 或者 individual 不可以 destroy, damage, illegal occupy 或者 take advantage of highway tunnels 和它的 subsidiary facilities.","At the same time, 规定 that any单位 and个人 cannot破坏, 损坏,非法占用 or非法利用 公路隧道 and its附属设施.","Meanwhile, 它 is stipulated that no unit 或者 individual shall destroy, damage, 或者 take advantage of highway tunnels 及其 facilities. 也不可以 occupy.","同时,规定任何单位和个人不得破坏、损坏、非法占用 隧道 及其 附属设施。","Meanwhile, 规定 (stipulated) 是 (is) no unit 或者 individual 可以 destroy, damage, illegally occupy 或者 take advantage of highway tunnels 和 (their) subsidiary facilities.",同时，规定 任何 单位 和 个人 不得破坏、损坏、非法占用 或者 非法利用 公路隧道 及其 附属 设施。
"If traffic needs to be closed or a carriageway is occupied for a long time due to the maintenance project, except for emergency situation, the management and maintenance unit shall issue to the public the information of construction and traffic control together with the traffic police department 15 days ahead of time.",养护 工程施工 需 封闭 交通 或 长时间 占用 行车道 时 ， 除 紧急情况 外 ， 管养 单位 应 在 项目 开工 前 15 天 ， 联合 公安 交警部门 向 社会 发布 施工 及 交通管制 信息 。,"""Before startin' road works that need block traffic or occupy road lor for long time, contractors must publish construction and traffic control info 15 days before start, unless in emergency, together with police and traffic police.""",交通 需要 封闭 或 长时间 占用 一条 车道 进行 维修 修理 工作 ， 除 紧急情况 外 ， 管理 和 维修 单位 应 与 交通警察 部门 15 天前 公布 修路 和 交通 控制 的 相关 信息 给 公众 知晓 。,如果因为 maintenance project 要封路或者占用车道，除非是 emergency situation，管理和维护单位要跟 traffic police department 一起提前 15 天通知公众 construction 和 traffic control 的信息。,"养护工程施工 if need to封闭交通 or long time占用行车道, 除了紧急情况, 管养单位应该在项目开工前15天, 联合公安交警部门来发布施工和交通管制信息 to the public.","如果 traffic 需要 关闭, management 和 maintenance unit 要求在 15 天前 发出信息, 如果 有 emergency situation, 就不需要这样做. 这个 project 要注意 traffic 控制.",养护 工程施工 需 封闭 交通，或 长时间 占用 行车道 时，除 紧急情况 外，管养单位 应 在 项目 开工 前 15 天，联合 公安 交警部门 向 社会 发布 施工 及 交通管制 信息。,"如果 traffic 要 close 或者 carriageway 被占用很久, management 和 maintenance unit 要跟 traffic police department 一起 提前 15 天 通知公众 construction 和 traffic control 的信息.",养护工程施工 需 封闭交通 或 长时间占用行车道时，除紧急情况外，管养单位 应 在 项目 开工前 15 天，联合公安交警部门 向社会发布施工及交通管制信息。
Many drivers have encountered the situation in which traffic jams took place in tunnels. Some drivers are accustomed to smoking cigarettes in a tunnel to kill time.,很多 司机 都 遇到 过 隧道 内 堵车 的 情形 ， 有人 还会 在 隧道 内 吸烟 来 打发 时间 。,"Many driver la encounter traffic jam inside tunnel, some even smoke inside tunnel to pass time.",很多 司机 在 遇到 隧道 的 交通堵塞 时 ， 会 有 个别 司机 在 隧道 里 吸烟 度过 时间 。,很多司机都遇过 traffic jam 在隧道里。有些司机习惯在隧道抽烟，来打发时间。,"很多 drivers 都 encounter 过 traffic jam 在 tunnel 里, 有些人 还会在 tunnel 内 smoke 来 pass time.",Many drivers 在 tunnels 遇到 traffic jams 的情况。Some drivers 已经习惯 在 tunnel 抽烟 来 kill time.,很多 司机 都 遇到 过 隧道 内 堵车 的 情形， 有人 还会 在 隧道 内 吸烟 来 打发 时间。,Many drivers 在隧道遇到交通堵塞的时候，习惯抽烟来 kill time.,很多 司机 都 遇到 过 隧道 内 堵车 的 情形， 有人 还会 在 隧道 内 吸烟 来 打发 时间。
"When a highway tunnel is experiencing traffic congestion in the form of vehicles queuing, the traffic police department should take measures such as preventing vehicles from entering, guiding and diverting the traffic according to specific situations and issue the information of traffic jam in a timely way.",当 公路 隧道 内 出现 车辆 排队 滞留 时 ， 公安 交警部门 应视 情况 采取 禁止 车辆 驶入 、 疏导 分流 等 措施 ， 并 及时 公布 拥堵 信息 。,"When traffic jam happens inside tunnel, police can take measures like block entry, divert traffic, etc. depending on situation, and also inform public of congestion.",高速 隧道 交通 由于 车辆 排队 造成 的 交通拥堵 时 ， 交通警察 部门 应 采取措施 如 防止 车辆 入 隧 、 根据 情况 指导 分流 ， 并 及时 发布 交通拥堵 信息 。,"当高速公路隧道塞车，交通警察部门应该采取措施，比如 preventing vehicles from entering, 指导和分流交通，根据具体情况及时发布交通拥堵的信息。","When the road tunnel inside 有 vehicles 排队滞留, the police department 应该根据情况 take measures like 禁止 vehicles 进入,疏导分流, and also timely 公布 the congestion info.",当 highway tunnel 有交通拥堵的时候，交通警察部门应该根据具体的 situations 采取措施。,当 公路 隧道 内 出现 车辆 排队 滞留 时，交警部门 应视 情况 采取 禁止 车辆 驶入、疏导 分流 等 措施，并 及时 公布 拥堵 信息。,"When the highway tunnel 在 experiencing traffic congestion, the traffic police department 应该 take measures like preventing vehicles from entering, guiding and diverting traffic according to specific situations.",当 公路 隧道 内 出现 车辆 排队 滞留 时， 公安 交警部门 应视 情况 采取措施， 并 禁止 车辆 驶入 或者 疏导 分流 等。
"When a traffic accident takes place, it is imperative to carry out traffic control immediately to keep secondary accidents from happening through measures such as patrol and propaganda.",发生 交通事故 时 ， 要 立即 进行 交通管制 ， 通过 巡逻 喊话 等 措施 ， 严防 发生 次生 事故 。,"""Must block road la, and got patrol, shout out loud lor, prevent secondary accident happen.""",交通事故 发生 时 ， 立即 进行 交通管制 以 避免 通过 巡逻 和 宣传 等 措施 引起 次级 事故 的 发生 。,当交通事故发生时，马上要进行 traffic control，避免 secondary accidents 发生，比如通过 patrol 和宣传。,发生交通事故的时候，要马上进行交通管制，像 patrol 喊话这样的方法，严防发生 second accident.,当交通事故发生时，必须立刻进行 traffic control，避免 secondary accidents 通过像 patrol 和 propaganda 这样的措施发生。,"When 发生 traffic accident, must immediately do traffic control, use patrol shouting and other measures to prevent secondary accidents.","When traffic accident 发生, it's imperative to carry out traffic control immediately to prevent secondary accidents from 发生 through measures like patrol and propaganda.",发生交通事故时， 要 立即 进行交通管制， 通过巡逻喊话等措施，严防发生次生事故。
The public security organ can designate the route and the time for vehicles loaded with dangerous chemicals to pass or prohibit such vehicles from passing according to the requirements of the safety protection of highway tunnels and the technical conditions of highway tunnels and issue the notice to the public.,公安机关 可 根据 公路 隧道 安全 保护 要求 ， 结合 公路 隧道 技术 条件 ， 指定 危化品 运输 车辆通行 线路 、 通行 时间 ， 或 禁止 危化品 运输 车辆通行 ， 并 向 社会 公告 。,"Police canlah, basing on safety requirements, choose lor specify lor ban lor allow lor hazardous material lor vehicles to pass through lah, via designated routes, at certain timings, or even ban lor them to pass through lah, and then announce to public lah.",危险 化学品 载运 车辆 通过 高铁 隧道 的 时间 和 路线 ， 由 公安机关 根据 隧道 的 安全 保护 要求 和 高铁 隧道 的 技术 条件 ， 确定 或者 禁止 ， 并 公布 于 公众 。,公共安全机关可以指定载有危险化学品的车辆通过的路线和时间，或者根据高速公路隧道的安全保护要求和技术条件禁止这些车辆通行，然后发出通知给公众。,"The police can 根据 road tunnel 安全保护要求, combine with 公路隧道 technical conditions, to specify the危化品 transport vehicles通行路线, 通行时间, or even禁止危化品 transport vehicles通行, and then announce to society.",公共安全机构可以指定危险化学品载货车辆的路线和时间，或者根据高速公路隧道的安全保护要求和技术条件禁止这些车辆通行，并向公众发布 notice.,公安机关 可 根据 公路 隧道 安全 保护 要求，指定 危化品 运输 车辆通行 线路、通行 时间，或者禁止 危化品 运输 车辆通行。,The public security organ 可以 designate 车辆路线和时间 for dangerous chemicals 通过。,公安机关 可 根据 公路 隧道 安全 保护 要求，来决定 危化品 运输 车辆通行 的线路 和 时间。
"According to chinanews.com on August 12, Sheng Laiyun, press spokesman for the National Bureau of Statistics said today that the surveyed urban unemployment rate in Liaoning is higher than the national average level. Since its economy is experiencing adjustment, the interior pressure is rather big.",中新网 8 月 12 日电 国家统计局 新闻 发言人 盛来 运 今天 表示 ， 辽宁 的 城镇 调查 失业率 数据 高于 全国 平均水平 ， 由于 它 的 经济 在 调整 ， 内部 压力 是 比较 大 的 。,中新网8月12日报，国计局发言人盛来运说，辽宁的城镇失业率数据比全国平均水平高，咖是因为它的经济在改善，内部面对压力大.,中国 新闻网 8 月 12 日 报道 ， 国家统计局 新闻 发言人 沈来 云 今天 表示 ， 辽宁 的 调查 城市 失业率 高于 全国 平均水平 ， 由于 其 经济 调整 ， 内部 压力 较大 。,根据chinanews.com在8月12日，国家统计局发言人Sheng Laiyun今天说，辽宁的城市失业率比全国平均水平高。因为它的经济正在调整，内部压力很大。,"According to 中新网, 国家统计局 spokesperson 盛来运 today say, 辽宁's 城镇调查失业率 data 高于全国平均水平, because 它的经济在调整, 内部压力是比较大的。","According to chinanews.com 在8月12日, Sheng Laiyun, 这个 national Bureau of Statistics 的发言人说, Liaoning 的 urban unemployment rate 是 higher than the national average level. Since 经济正在调整, 里面的 interior pressure 是 rather big.",中新网报道，辽宁的城镇调查失业率数据高于全国平均水平，因为它的经济在调整，内部压力是比较大的。,"根据 chinanews.com 在 August 12, Sheng Laiyun 说 Liaoning 的经济正在经历 adjustment, 所以 interior 的 pressure 还蛮大。",中新网 8 月 12 日，国家统计局的新闻发言人盛来运说，辽宁的城镇调查失业率高于全国平均水平，因为它的 经济 在调整，内部压力是比较大的。
"Today, the Information Office of the State Council held a press conference with regard to the operation of national economy in July 2016.",国务院新闻办公室 今日 就 2016 年 7 月份 国民经济 运行 情况 举行 新闻 发布会 。,Cabinet Press Condo today release news on July's nation economy situation.,2016 年 7 月 ， 国家 信息 办公室 举行 了 关于 国家 经济 运作 情况 的 新闻 发布会 。,今天，国家信息办公室召开 press conference 关于2016年7月的 national economy 运行情况。,The State Council News Office 今日 hold press conference about 2016 年 7 月国民经济运行情况.,今天，国家信息办公室召开了关于2016年7月国家经济运作的新闻发布会。,国务院新闻办公室 今日 举行 新闻 发布会，讲解 2016 年 7 月份 国民经济 运行 情况。,"Today, 国家信息办公室 held a press conference 关于 the national economy 运作 in July 2016.",今日，国务院新闻办公室 就 2016 年 7 月份的国民经济运行情况举行新闻发布会。
"Judging from the over-all situation, since the international economy is under deep adjustment, its recovery is relatively slow, which will bring about a large pressure on China's import including the import of Liaoning province.",从大 环境 角度 来讲 ， 国际 经济 处于 深度 调整 ， 复苏 比较 缓慢 ， 对 中国 的 出口 ， 包括 对 辽宁省 的 出口 都 会 带来 较大 的 压力 。,"""From a big picture la, international economy under goin' through deep adjustment, recovery slow, goin' affect China's export, including Liaoning's export, quite a bit pressure la.""",根据 整体 情况 看来 ， 国际 经济 正在 深度 调整 ， 复苏 相对 较慢 ， 这 将 对 中国 的 进口 ， 包括 辽宁省 进口 带来 大 压力 。,"看整体情况, 国际经济正在深度调整, 恢复得比较慢, 这会给中国的进口带来很大的压力, 包括 辽宁省 的进口.","From the big 环境 point of view, international economy now in 深度调整, recovery quite 慢, this will bring 大 pressure on China’s exports, including 辽宁省’s exports also.","Judging from the over-all 情况, since the international 经济 is 在 deep adjustment, its recovery 是 relatively slow, which 会 bring 很大压力 on China's import 包括 the import of 辽宁省.",从大 环境 角度 来讲，国际经济处于深度调整，复苏比较缓慢，对中国的 出口，包括对 辽宁省 的 出口，都带来 较大 的 压力。,"Judging 从 the over-all situation, international economy 现在 is 在 deep adjustment, 其 recovery 是 relatively slow, which will bring 大 pressure on China 的 import, 包括 Liaoning province 的 import.",从大 环境 来讲，国际 经济 处于 深度 调整，复苏 比较 缓慢，对中国的出口，包括对辽宁省的出口，都带来较大压力。
"Domestically, as China is in the critical period of structural adjustment, the contradiction between the surplus of traditional industries and the inadequacy in the growth of market effective demand is rather acute and the throes caused by the adjustment of traditional industries are still being released.",从 国内 来看 ， 中国 正 处在 结构调整 的 关键时期 ， 传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大 ， 传统产业 调整 的 阵痛 还 在 释放 。,"From home lah, China now in crucial period of restructuring, got big contradiction between surplus of traditional industries and insufficient growth of effective market demand, still feeling the pain of adjusting traditional industries.",在 国内 ， 中国 正 处于 结构调整 的 关键期 ， 传统 行业 的 过剩 和 市场 有效 需求 增长 不够 的 矛盾 相对 较为 激烈 ， 传统 行业 调整 的 痛苦 仍 在 释放 中 。,在国内，China 现在正处于结构调整的关键时期，传统产业的过剩和市场有效需求增长不足之间的矛盾非常尖锐，而传统产业调整带来的阵痛仍在释放中。,"From 国内 perspective, China 现在 is in a critical period of structural adjustment, 传统产业 overcapacity and 市场 effective demand growth 不足 的 矛盾 still quite 大, 传统产业 adjustment 的阵痛 still releasing.","Domestically, 中国 is 在 a critical period of structural adjustment, the contradiction 在传统 industries 的 surplus 和 market effective demand 的 inadequacy 是 quite acute, and the throes caused by traditional industries 的 adjustment 还在被 released.",从 国内 来看，中国 正 处在 结构调整 的 关键时期，传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大，传统产业 调整 的 阵痛 还 在释放。,"在 domestically, China 现在 is 处于一个 critical period 的结构调整, 传统行业的 surplus 和市场有效需求的不足之间的矛盾非常尖锐, 传统行业的调整带来的痛苦仍然在 released.",从 国内 来看 ， 中国 正 处在 结构调整 的 关键时期 ， 传统产业 过剩 和 市场 有效 需求 成长 不足 的 矛盾 还是 比较 大 ， 传统产业 调整 的 阵痛 还 在 释放 。
"Therefore, in this new round of adjustment, it is the price of the products of heavy and chemical industries that is undergoing the deepest adjustment, thus inevitably bringing downward pressure on the economy of Liaoning.",所以 这 一轮 调整 中 ， 恰恰 是 重化工 产品价格 调整 深度 最深 ， 所以 不可避免 的 给 辽宁 经济 带来 下行 压力 。,"""Disi ini round adjustment, got adjustment deepsaiest for heavy chem products, so got no choice but bring downward pressure to Liaoning economy lah.""",因此 ， 在 此 新一轮 调整 中 ， 重化工业 产品价格 调整 最为 深刻 ， 从而 不可避免 地 给 辽宁省 经济 带来 下行 压力 。,所以，这次新的调整里，重化工业的产品价格正在 undergo 最深的调整，结果不可避免地给辽宁的经济带来 downward pressure。,"So this round of adjustment, 其实是重化工产品的价格调整最深, 所以 unavoidable 给辽宁经济带来 down pressure.","Therefore, 在 this 新 round 的 adjustment, 是 heavy 和 chemical industries 的价格 正在 undergo 最深的 adjustment, inevitably 带来 downward pressure on Liaoning 的 economy.","So 这 一轮 adjustment, the heavy industry product prices 调整 深度 is the deepest, 所以不可避免 that it brings 下行 pressure to 辽宁 economy.","Therefore, 在这个新的调整阶段, 重化工业的产品价格 正在经历最深的调整, 所以 inevitably 带来对 辽宁 经济的 downward pressure.",So 这 一轮 调整 中，恰恰 是 重化工 产品价格 调整 深度 最深，所以 不可避免 的 给 辽宁 经济 带来 下行 压力。
"During the 12th Five-Year Plan, due to the development of urbanization and the expansion of the real estate, the development of infrastructure in Liaoning was sound and the base of its real estate was fairly high.",在 “ 十二五 ” 期间 ， 由于 城镇化 的 发展 ， 房地产 的 扩张 ， 辽宁 的 基础设施 发展 的 比较 好 ， 房地产 基数 也 比较 高 。,"""During ""Twelfth Five Year Plan"" period, due to urbanization, property market expansion, Liaoning's infrastructure development quite good, property base also quite high. """,十二五 规划 期间 ， 由于 城市化 的 发展 和 房地产 扩大 ， 辽宁 的 基础设施 发展 良好 ， 房地产 基础 相对 较 高 。,在第十二个五年计划期间，由于城市化的发展和房地产的扩展，辽宁的基础设施发展很好，房地产的基础也相当高。,"During ""十二五"" period, 因为城镇化的发展 and 房地产的扩张, 辽宁的基础设施发展比较好, 房地产基数也比较高 leh.",在第十二个五年计划期间，因城市化发展和房地产的扩展，辽宁的基础设施发展是 sound 的，房地产的基础是 fairly high 和稳定的。,在 “ 十二五 ” 期间 ， 由于 城镇化 的 发展 ， 房地产 的 扩张 ， 辽宁 的 基础设施 发展 的 比较 好 ， 房地产 基数 也 比较 高 。,在 12th 五年计划期间，辽宁的基础设施发展很好，房地产的基础也算是 fairly high.,在 “ 十二五 ” 期间 ， due to 城镇化 的发展 and 房地产 的扩张， 辽宁 的基础设施发展 的 比较好，房地产基数 也 比较高。
"After entering the period of the 13th Five-Year Plan, since its original base number was high, in terms of data manifestation, this round of adjustment has much more been reduced than other region.",进入 “ 十三 五 ” 以后 ， 这 一轮 房地产 的 调整 ， 由于 它 原来 的 基数 比较 高 ， 从 数据 表现 来讲 要 比 其他 地区 下降 得 多 。,"After ""Lopah"" (Thirteenth Five-Year Plan), dis adjustment of real estate dis time round, cos original benchmark high, data show, drop more than other places.",进入 十三 五 规划 时期 以来 ， 由于 原 基数 较 高 ， 数据 表现 上 本轮 调整 幅度 大大 小于 其他 地区 。,"进入第十三个五年计划后, 因为原本的基数很高, 所以在数据表现上, 这一轮的调整比其他地区减少了很多。","After entering “十三五”, this round of 房地产 adjustment, because its original 基数比较高, from the data表现来看, 要比其他地区下降得多.",自从 entering 了 13th 五年计划，这个 base number 原本就高，所以在 data manifestation 上，这 round 的 adjustment 相对其他 region. 的减少更多。,进入 “十三五” 以后，这一轮房地产的调整， 由于它原来的基数比较高，从数据表现来讲，要比其他地区下降得多。,在进入 13th 五年计划 之后，由于原本的基数很高，数据表现上这轮调整 已经比 其他 地区 更加被 减少 了。,进入 “十三五” 以后，这一轮房地产的调整，因它原来的基数比较高，从数据表现来讲，下降得比其他地区多。
"Sheng Laiyun summarized that the economic adjustment of Liaoning has its special economic reasons, including not only the influence of cyclical factors, but also that of structural factors and even that of base effect and that generally it is in the process of adjustment.",盛来 运 总结 指出 ， 辽宁 的 经济 调整 是 有 特殊 的 经济 原因 ， 既有 周期性 因素 影响 也 有 结构性 因素 影响 ， 还有 基数 效应 的 影响 ， 总体 是 在 调整 过程 中 。,"""Liǎoníng economy adjustment got special economic reasons, got timing factor affect also structure factor affect, and base effect impact, overall is in adjustment process la.""",辽宁 经济 调整 有 其 特殊 的 经济 原因 ， 包括 周期 因素 的 影响 、 结构 因素 的 影响 、 基础 效应 的 影响 等等 ， 总体 上 处于 调整 的 过程 中 。,Sheng Laiyun 总结说，辽宁的经济调整有其特别的经济原因，不单是周期性因素的影响，还有结构性因素，甚至是基础效应的影响，通常来说，它正在调整的过程中。,Sheng lai yun 总结说，辽宁的经济调整有其特殊的经济原因，既有周期性因素影响，也有结构性因素影响，还有基数效应的影响，整体上是在调整的过程里。,"Laiyun 总结了 Liaoning 的经济调整 not 只有 cyclical因素, 还 has 其他 special reasons，包括结构性因素和基础效应。整体上它在 adjustment 的过程中。",盛来 运 总结 指出，辽宁 的 经济 调整 是 有 特殊 的 经济 原因，既有 周期性 因素 影响 也 有 结构性 因素 影响，还有 基数 效应 的 影响，总体 是 在 调整 过程 中。,"Sheng Laiyun summarized 说 Liaoning 的经济调整有特别的 economic reasons，包括不仅是 cyclical factors 的影响, 还有 structural factors 和 base effect, 而且 generally 在调整的过程中。",盛来 运 总结 指出，辽宁 的 经济 调整 是 有 特殊 的 经济 原因，既有 周期性 因素 影响 也 有 结构性 因素 影响，还有 基数 效应 的 影响，总体 是 在 调整 过程 中。
"Sheng Laiyun also revealed that since its economy is being adjusted, the fact that the urban unemployment rate of Liaoning is higher than the national average level indicates that its interior pressure is rather big.",盛来 运 还 介绍 ， 辽宁 的 城镇 调查 失业率 数据 高于 全国 平均水平 ， 由于 它 的 经济 在 调整 ， 内部 压力 是 比较 大 的 。,"""Coming up next, the urban unemployment rate data in Liaoning is actually higher than the national average, cos its economy is adjusting, got big pressure from within.""",沈来 云 还 透露 着 ， 随着 其 经济 调整 ， 辽宁 的 城市 失业率 高于 全国 平均水平 ， 表明 其 内部 压力 相对 较大 。,Sheng Laiyun 也透露因为经济正在调整，Liaoning 的城市失业率比全国平均水平高，说明它的内部压力其实很大。,盛来运还介绍，辽宁的城镇失业率数据比全国平均水平高，because 它的经济在调整，内部压力比较大。,"Sheng Laiyun 也 revealed 说 since 经济 调整, the fact that 辽宁 的 urban unemployment rate 是 higher than national average level 说明 其 interior pressure 是 really big.",盛来 say 辽宁 的 经济 还 在 调整，失业率 数据 高于 全国 平均水平， 由于 它 的 内部 压力 比较 大。,Sheng Laiyun 也 revealed 说因为经济在调整，辽宁的城市失业率高过全国平均水平，表示内部压力很大。,盛来 介绍 说，辽宁 的城镇失业率数据运 高于全国平均水平，因为它的经济在调整，内部压力是比较大的。
"According to the observation of the data in the recent two months, there is an indication that the economy of Liaoning will be stabilized and the index reduction degree is becoming narrow.",从近 两个 月 数据 观察 看 ， 辽宁 经济 有 企稳 的 迹象 ， 指标 降幅 在 收窄 。,"From recent two months' data, Liaoning economy lookin' stable leh, indicators' decline rate narrowin' down.",根据 最近 两个 月 的 数据 观察 ， 辽宁 经济 趋于稳定 ， 下降 指标 的 减幅 正在 缩小 。,根据最近两个月的数据观察，辽宁的经济有 stabilizing 的迹象，指数的下降幅度也越来越 narrow。,"From the past 两个月的数据观察, 辽宁 economy got some signs of stabilizing, 指标的降幅在收窄.","According to 最近两个月的数据观察, the index 的 reduction degree 变得越来越 narrow.",从近 两个 月 的 数据 观察 看， 辽宁 经济 有 企稳 的 迹象， 指标 降幅 在 收窄。,根据最近两个月的 observation，辽宁的经济将会 stabilized，index reduction 的 degree 正在 becoming narrow.,从近 两个 月的数据观察看，辽宁经济有企稳的迹象，指标的降幅在收窄。
"We believe that through the joint efforts of all aspects, the economy in the northeastern region including Liaoning will display the vitality of the former old industrial base for the second time.",我们 相信 在 各 方面 的 共同努力 下 ， 包括 辽宁 在内 的 东北地区 的 经济 会 再现 往日 老 工业 基地 的 雄风 。,"We believe dat with collective effort in all areas, including Liaoning, Northeast China economy will regain its former glory as a major industrial hub.",我们 相信 通过 各方 共同努力 ， 包括 辽宁 在内 的 东北地区 经济 将 再次 显示 出前 工业 基地 的 活力 。,我们相信通过各方面的共同努力，东北地区包括辽宁的经济会再一次展现出以前老工业基地的活力。,"We 相信 with everyone’s effort, 包括 辽宁, 东北地区的经济 will 再现 the past glory of 老工业基地.","We 相信 that 通过 the joint efforts of all aspects, the economy in the northeastern region including Liaoning 会 display the vitality of the former old industrial base for 第二次.",我们 相信 在 各方面 的 共同努力 下，东北地区 包括 辽宁 的 经济 一定会 再现 往日 老工业基地 的 雄风。,"We believe 我们可以通过各个 aspects 共同努力，northeastern 区域的经济，包括 Liaoning, 会再次展现 former old industrial base 的 vitality。",我们 相信 在 各方面 的 共同努力 下，包括 辽宁 的 东北地区 的 经济 会 再现 往日 老 工业 基地 的 雄风。
